log2FoldChange padj pval genes gene_type
338 0.954139852534488 0.00180892276228673 7.1672229895293e-05 COL6A6 upregulated
339 1.50439429696434 0.00181163284737379 7.1997364355063e-05 G0S2 upregulated
340 0.616973400215483 0.00181163284737379 7.20928566189423e-05 RAPGEF1 upregulated
341 1.33546521312062 0.00182404062510221 7.27813720732528e-05 GDPD3 upregulated
342 0.515545618937096 0.00183032651101294 7.31175043088654e-05 CTBP2 upregulated
343 0.697155302223013 0.00183081107670826 7.32222022008895e-05 TMEM265 upregulated
344 1.74681282829642 0.00183159901616797 7.33390926624846e-05 ATE1-AS1 upregulated
345 1.67693945951175 0.00184457578658448 7.40045722789202e-05 ZNF341-AS1 upregulated
346 0.441614025224061 0.00185078134231795 7.43938698955853e-05 TBC1D2B upregulated
347 1.9610653430435 0.00185882359850229 7.49044712401034e-05 LOC101927727 upregulated
348 1.72893435401045 0.00186550139195058 7.53052815657113e-05 HTR3E upregulated
349 0.772589108343675 0.00191372180667449 7.79343232512946e-05 ARHGEF10L upregulated
350 0.984541385342288 0.00191622363740565 7.81566998895234e-05 LOC100289580 upregulated
351 0.50529468088005 0.0019341433277654 7.90679018528996e-05 TRIM8 upregulated
352 1.66085603992385 0.00197903407496828 8.15487867557897e-05 JAML upregulated
353 1.12229308592971 0.0019890807570328 8.23336462147544e-05 CFAP53 upregulated
354 0.7355762822044 0.00199348066276058 8.27016170165903e-05 PGAM2 upregulated
355 1.19364409050111 0.00199792655598728 8.30272848450324e-05 GPER1 upregulated
356 1.37256169451516 0.00199861139847019 8.32871202271176e-05 MSH4 upregulated
357 1.1965292212592 0.00202991241003697 8.48753755560135e-05 GNRH1 upregulated
358 0.776724578131064 0.00209370220273258 8.81281447381494e-05 ZNF117 upregulated
359 1.58524879767524 0.00209370220273258 8.80951513575291e-05 LOC102724009 upregulated
360 0.779911102931965 0.00209762460468027 8.85617020373879e-05 SAFB2 upregulated
361 1.1869634322124 0.00210564581666455 8.93179365666687e-05 ZNF750 upregulated
362 1.10288567752944 0.00212085424070367 9.0061912705964e-05 KIAA1656 upregulated
363 2.1995371529969 0.00212214287784701 9.02155551482998e-05 RNU11 upregulated
364 1.45064670554544 0.00212928578576688 9.06451432304806e-05 FAM177B upregulated
365 1.80868945514348 0.00215457126766412 9.19958645028824e-05 FOXD4L1 upregulated
366 0.425914798236874 0.00219797961548214 9.41566804935479e-05 SFMBT2 upregulated
367 1.49681930284204 0.00221008727825678 9.47783664753758e-05 CELSR1 upregulated
368 1.54368962993853 0.00222924581755254 9.590887913656e-05 SIGLEC15 upregulated
369 1.41050842723789 0.00225598041361964 9.73675176790329e-05 IL16 upregulated
370 0.58225891843136 0.00225598041361964 9.73774233446039e-05 MOB3A upregulated
371 1.88280874948612 0.00226789143606969 9.82086954788952e-05 GABRR2 upregulated
372 0.915847753684225 0.00226789143606969 9.81752640496098e-05 SNORD104 upregulated
373 0.967477921657011 0.00227829105955697 9.87652396116154e-05 PLEKHH2 upregulated
374 1.05647108721627 0.002287523856098 9.93787458109979e-05 NANOS1 upregulated
375 0.507262885920208 0.00228942463215021 9.95680409171747e-05 ZNF341 upregulated
376 1.11713154909968 0.00229988477851718 0.000100329301346749 C1orf111 upregulated
377 0.448342989419485 0.00229988477851718 0.000100257712640489 CIZ1 upregulated
378 0.959010058853003 0.00230525504383981 0.000100793792528865 TLE2 upregulated
379 1.4074288092818 0.00239266799723796 0.000106288752219633 LOC100130548 upregulated
380 1.42544743234512 0.00239266799723796 0.000106273279803043 KCNIP2-AS1 upregulated
381 0.593947692001176 0.00239266799723796 0.000106253419942022 PLTP upregulated
382 1.58440151348473 0.00241593863162844 0.000107660342695045 MS4A14 upregulated
383 3.65163399151202 0.00241963430442289 0.000107937818921955 CLDN19 upregulated
384 0.952851085265072 0.00242587223484113 0.000108329166129577 KIF7 upregulated
385 2.07755755524951 0.00244164696738439 0.000109669438459178 MIR3681HG upregulated
386 0.920309221685464 0.00244164696738439 0.000109830295227984 PRICKLE4 upregulated
387 0.720402806116331 0.00244164696738439 0.000109749634984309 MINOS1P1 upregulated
388 1.45345665121832 0.00244929706141311 0.00011041025195683 ANGPT1 upregulated
389 0.553966065788581 0.00244929706141311 0.000110502448870283 PRKD1 upregulated
390 1.55425538104705 0.00246078032231624 0.000111149775431149 CLDN9 upregulated
391 0.977238225102811 0.00247529112895332 0.000112151353066826 HNF1A upregulated
392 1.00663912761012 0.00247529112895332 0.000112084102262433 RTEL1 upregulated
393 0.917903181085431 0.00247798755898477 0.000112389031598946 CPEB2-AS1 upregulated
394 1.73514048275928 0.00249774788221917 0.000113401689147507 FITM1 upregulated
395 1.043493896515 0.00253517122200571 0.000115809807372656 ACOX2 upregulated
396 1.46160736025507 0.00253984741278517 0.000116260204137185 LINC00484 upregulated
397 3.24603989211925 0.0025429732618109 0.000116521825216059 MIR3200 upregulated
398 0.909540141979923 0.00254518840172908 0.000116792958913567 SLC43A1 upregulated
399 0.838322418459904 0.00255906513473705 0.00011773632070039 PRR7-AS1 upregulated
400 1.12873917854697 0.00256617812868111 0.000118422427977173 CROCC upregulated
401 1.04533146908349 0.00256617812868111 0.000118417789666512 KCNJ14 upregulated
402 1.01064752808272 0.0025702283775765 0.000118729143811043 DIO1 upregulated
403 1.30628332013073 0.00257587576190718 0.000119350231078904 SLC25A34 upregulated
404 0.975852400167662 0.00257587576190718 0.000119309495829178 LOC100130950 upregulated
405 1.06168346151064 0.0025811121835883 0.000119713169378192 SSC5D upregulated
406 0.406350001382311 0.00260910206286853 0.000121376211193903 NIN upregulated
407 1.93555046396723 0.00262622474693809 0.000122546073477204 CLEC18A upregulated
408 0.394048935556458 0.00262622474693809 0.000122662433992074 ZNF550 upregulated
409 0.527769325589109 0.00264038094863035 0.000123776316256664 ZNF782 upregulated
410 0.695275946562369 0.00264476697390347 0.000124268172735501 C3orf35 upregulated
411 0.675393351307289 0.00265269828730216 0.000124764488504539 SLC7A5P2 upregulated
412 0.993006609437799 0.00266795350266468 0.000125979438689196 PASK upregulated
413 0.736083880596405 0.00266795350266468 0.000125948645677079 FAM107A upregulated
414 0.461030894786635 0.00266795350266468 0.000125784184934529 ZCCHC14 upregulated
415 1.01278232682615 0.00269682205317393 0.000127719722464211 ANXA3 upregulated
416 1.2549424362579 0.00270341167207087 0.000128157818043913 LOC101927296 upregulated
417 2.07224063600596 0.00271469184907285 0.000129451813806998 LOC441081 upregulated
418 0.566072320963689 0.0027227505333356 0.000130015394989598 ZNF205 upregulated
419 0.810903142363981 0.00272774123878759 0.000130455531207573 PYGO1 upregulated
420 1.891979244423 0.00277304620519553 0.000133268570249224 MIR326 upregulated
421 1.05535217477999 0.00277385943122065 0.000133436952082213 UCP3 upregulated
422 1.32655184907575 0.00278032480903143 0.000134152821588748 LOC100129534 upregulated
423 0.783497289541342 0.00278032480903143 0.00013426637310197 CTDSPL upregulated
424 0.881021671980215 0.00278032480903143 0.000134238474406172 LRP5L upregulated
425 0.778925055241504 0.00278098842556496 0.000134450810917298 KCNMB3 upregulated
426 1.39123973747613 0.00278428543371608 0.000134976779521033 ZGLP1 upregulated
427 0.995658042213655 0.00279578805066057 0.000135774852073387 C17orf53 upregulated
428 1.02576529663978 0.00279578805066057 0.000135795047256249 LINC01529 upregulated
429 0.349058810750311 0.00281123599099851 0.000136676415355029 NEK4 upregulated
430 2.63572067284185 0.00282848364865155 0.000137926199365096 LTA upregulated
431 0.585217869086607 0.00282848364865155 0.00013817418840194 ORAOV1 upregulated
432 0.922564826095186 0.00293213106211545 0.000144696539730167 LOC105369509 upregulated
433 0.630149142186864 0.00293213106211545 0.000144740912449553 ZNF586 upregulated
434 1.43562319552557 0.00293520492465158 0.00014511408981367 SNORD115-26 upregulated
435 0.609149208449862 0.0029952615687782 0.000148834607389063 ARL6IP6 upregulated
436 1.77738061871932 0.00300669426013837 0.000149823155926347 TNFRSF25 upregulated
437 1.28989882365325 0.00303656064142226 0.000151944581921184 EGFR-AS1 upregulated
438 0.4329220616106 0.00303656064142226 0.000152019117554072 PHF21A upregulated
439 0.565941337375513 0.00303899436377995 0.000152282615068449 CKMT2-AS1 upregulated
440 1.3951755784816 0.00304922636622444 0.000152959598133018 CCDC88B upregulated
441 1.55478405133674 0.0030749478014098 0.000154657562006301 MMEL1 upregulated
442 0.619679558536085 0.00310191064368771 0.00015702582198503 ARRDC1 upregulated
443 1.60170798099386 0.00310191064368771 0.000157021815327691 PMAIP1 upregulated
444 0.447590613455578 0.00313417881180532 0.000158805405697682 CHST11 upregulated
445 2.00923609638524 0.00315532571326482 0.000160255694865425 LOC101927143 upregulated
446 0.835935328620638 0.00316386993011669 0.000160899738673254 ZNF692 upregulated
447 1.28333524399601 0.00318700568015917 0.000162373430681675 P3H3 upregulated
448 0.818833187837003 0.0032102791150426 0.000165587382253942 LHX4 upregulated
449 1.2350371274346 0.0032102791150426 0.000165125738368305 LOC105378663 upregulated
450 0.313481226582406 0.0032102791150426 0.000165285531307064 RUBCN upregulated
451 0.717921032648573 0.0032102791150426 0.000165447900688998 GFPT2 upregulated
452 0.416702169561997 0.0032102791150426 0.000164646116951939 GPS2 upregulated
453 2.03841037799354 0.00321371686804881 0.000167029986849132 LAMB4 upregulated
454 0.645439346350798 0.00321371686804881 0.000166504406595982 KAT2A upregulated
455 0.972703655880645 0.00321371686804881 0.000167027256268631 SIX5 upregulated
456 1.53040281893235 0.00321863726285328 0.000167735815963733 LOC101927911 upregulated
457 1.04772449804359 0.00323970208198914 0.000170081500334751 SPDYE1 upregulated
458 1.54953885516479 0.00324372976824096 0.000170555501728234 SGO1 upregulated
459 0.858224272368299 0.00325112255172211 0.000171095761007517 P2RX5-TAX1BP3 upregulated
460 1.16750325606764 0.00325407687813105 0.000171857973380063 MSX1 upregulated
461 2.17973936807993 0.00326479797524816 0.000172576371786296 BEST2 upregulated
462 0.970762384185042 0.00328216536602309 0.000174167694189798 DZIP1L upregulated
463 0.459129526202913 0.00330404174263883 0.000176036904481246 ANAPC16 upregulated
464 0.798426933019361 0.00331111320668482 0.000176757993589434 NOTCH2 upregulated
465 0.596520250781047 0.00331111320668482 0.000176951776074795 RPL19P12 upregulated
466 0.269288253905815 0.00331700570000673 0.00017765531857119 MED13L upregulated
467 1.44386955034601 0.00333235700153012 0.000178632850965349 LSMEM1 upregulated
468 1.32367336270611 0.00335042607929188 0.000179757629108514 LOC101928510 upregulated
469 0.554902073418492 0.00335338752399061 0.000180072830263235 MALAT1 upregulated
470 0.633792601445924 0.00335362746541921 0.000180242039231266 PLCD3 upregulated
471 1.21480077779986 0.00336051178155004 0.000181267803282074 SPATC1 upregulated
472 1.75938667815931 0.00337938085204853 0.000183131876367267 KRTAP5-1 upregulated
473 1.03188093783636 0.00338354651109786 0.000183742678666341 SNORA73B upregulated
474 1.04038428533857 0.00338354651109786 0.000183667657068558 LAMA5 upregulated
475 1.33169496700664 0.00338826883850022 0.000184157062680802 LOC440390 upregulated
476 1.10151671017101 0.00339549258910591 0.000185024511101702 BHMT2 upregulated
477 0.782820491862145 0.0033964465893401 0.00018523481608763 WNT4 upregulated
478 1.611763589843 0.00344354468231838 0.000188284991020345 KRT19 upregulated
479 1.98258709541174 0.00345316492156404 0.000188971967459851 LOC440982 upregulated
480 0.429906782022471 0.00345669213401542 0.000189326120238108 HMBOX1 upregulated
481 1.24081455266149 0.00345844627782342 0.000189744617023174 LINC00310 upregulated
482 0.461277106975428 0.00346227081725686 0.000190277224329736 UNC119B upregulated
483 0.641739815038161 0.00348150575248606 0.000191821181160608 NR1I3 upregulated
484 0.968787164778349 0.0035096030949439 0.000194089671019477 HVCN1 upregulated
485 0.886362109378819 0.00357140539164381 0.000198605632416495 WDR93 upregulated
486 0.698865208644944 0.00357629539133529 0.00019904426873884 MRPL45P2 upregulated
487 0.869804497510431 0.00360068583060001 0.000200569597145714 PCDHGB8P upregulated
488 2.38455141687787 0.00362623896736391 0.000202711668997372 LOC105374250 upregulated
489 0.910592817446555 0.00362623896736391 0.000203345242051871 SRGAP3-AS3 upregulated
490 0.700930070493892 0.00362623896736391 0.000203256971599835 KPTN upregulated
491 0.924369172476176 0.00362765629541774 0.000203593818099238 SNORA38B upregulated
492 0.936303258715273 0.00368353781010073 0.000207416849606194 SYNE2 upregulated
493 1.28889838463402 0.00369928213624235 0.000208475835674125 CILP upregulated
494 0.773108235529357 0.00372748027284646 0.000210412464942761 LRRC37A3 upregulated
495 0.750859932716664 0.00373426506994925 0.000211038246417726 CCNJL upregulated
496 1.44755068945095 0.00373426506994925 0.000211491728895182 FAM180B upregulated
497 1.00116088453041 0.00373436822432469 0.000211845715238109 MRAS upregulated
498 1.42637411762047 0.00373436822432469 0.000211688744402339 GAS2L1P2 upregulated
499 0.623272807183092 0.00374119065116396 0.00021258152257348 CEP89 upregulated
500 1.18613036661749 0.00377932720965822 0.000215834484154933 ASB16 upregulated
501 0.998007858569522 0.0038031260849591 0.000217929957181801 ADRA2C upregulated
502 0.945209516799124 0.0038031260849591 0.00021754974873463 TRIL upregulated
503 1.23430459944206 0.0038031260849591 0.000218050859297054 NTN3 upregulated
504 0.707759566790077 0.00381700797584888 0.000219557860586155 DTNA upregulated
505 0.812167829962387 0.00382824432118385 0.000220834432622975 SLC25A43 upregulated
506 1.24970571691857 0.00384695250441144 0.000222177511442026 MEIKIN upregulated
507 1.01553014927312 0.00386784758882889 0.000223925171552952 CFAP157 upregulated
508 1.13333400934304 0.00387461906970838 0.000224497809334243 TET2-AS1 upregulated
509 0.714195669512257 0.00387702345123339 0.000225179285891801 BAG2 upregulated
510 1.07140572804564 0.00387904200975499 0.000225514251633969 FZD8 upregulated
511 1.00020120626391 0.00389146400946171 0.000226562184674296 LOC401127 upregulated
512 0.498777301549556 0.0039220238149184 0.000228707024307226 ARGLU1 upregulated
513 0.724783107580889 0.00396629261733294 0.000231843142783551 LRRC45 upregulated
514 0.536202893196936 0.00397235412923416 0.000233325373618622 DGAT1 upregulated
515 0.842326564863736 0.00397235412923416 0.000232806761806676 PLCB3 upregulated
516 0.92420974255087 0.00397235412923416 0.000232791848301888 RGS9BP upregulated
517 0.787047761456491 0.00397235412923416 0.000233678782039505 DMPK upregulated
518 1.01576832697508 0.00398534132190956 0.000234803229292609 MERTK upregulated
519 0.635547083590848 0.00398975060300183 0.000235260080771795 IFT140 upregulated
520 0.660541063620481 0.00401808758777505 0.000237680191529695 GPR161 upregulated
521 0.823144373930118 0.00401808758777505 0.000237305292712858 ARHGAP42 upregulated
522 0.833909891272014 0.00405557483701454 0.000240275747813615 TCP10L upregulated
523 2.39719259867914 0.00407087680062805 0.000241496993826873 LINC00930 upregulated
524 1.74494496783929 0.0040745632791344 0.000241970522426571 GZMM upregulated
525 0.434922962957662 0.00408649804970515 0.000242869762428288 SIPA1L3 upregulated
526 1.47435717945844 0.00411501501114147 0.000244948220259528 STAU2-AS1 upregulated
527 1.05261143745275 0.00412697454335991 0.000245852489927468 PTOV1-AS2 upregulated
528 2.34773258801598 0.00413345180993304 0.000246793875151125 LINC01134 upregulated
529 1.45457627879568 0.00413345180993304 0.000246970571235416 TCAP upregulated
530 1.64484878413661 0.00416023067924598 0.000249191088557828 SEC14L4 upregulated
531 1.52858915380503 0.00416915454684456 0.000250308630789903 PRR34 upregulated
532 0.902971084044281 0.00417229292943448 0.000250691538994129 LOC100505795 upregulated
533 1.69672651356056 0.00419704497095806 0.000252799799671662 SLC13A4 upregulated
534 0.896424035620885 0.00419704497095806 0.000253156956715598 PARD3 upregulated
535 1.27190513549271 0.00422691229146593 0.000255352553476896 LOC101929352 upregulated
536 0.398432405412287 0.00425597229406734 0.000258100030512357 CTC1 upregulated
537 0.92068183235621 0.00432947006703806 0.000264171739045953 FBXL19-AS1 upregulated
538 1.28750665136394 0.00433718165763206 0.000265026704330959 DSCAM-AS1 upregulated
539 1.20728828439272 0.00435243411176998 0.000266384467848505 SMCR5 upregulated
540 0.509422242612807 0.00436142246741034 0.000267137888508702 ZNF768 upregulated
541 1.02197298147909 0.00441028190270657 0.000271775167826322 SLC9C2 upregulated
542 0.624828883447841 0.00441656773893052 0.000272780135835684 CCDC66 upregulated
543 1.22272774537425 0.00441656773893052 0.000272745664605835 PKD1L3 upregulated
544 0.866356745823696 0.00441704791746388 0.000273054036660194 COLCA2 upregulated
545 0.797416245174123 0.00442011208384413 0.000273617155984944 TDRD6 upregulated
546 0.318862105731952 0.00442582876042562 0.000274587768326805 TRRAP upregulated
547 1.16727284510214 0.00442582876042562 0.000274378543071115 ACOT6 upregulated
548 1.19511629512674 0.00442740988154026 0.000274894418599339 PRSS50 upregulated
549 0.812741303875753 0.00443990446915649 0.000275877157385242 MAPT-AS1 upregulated
550 0.9257437421439 0.00444090229515847 0.000276623773375771 MKNK2 upregulated
551 1.16454314630525 0.00444090229515847 0.00027620378407293 HIF3A upregulated
552 1.16557839133954 0.00446362266621494 0.00027839123327253 SNORA68 upregulated
553 1.39169355852439 0.00447065108567186 0.000279454766507526 CLCF1 upregulated
554 1.24340625927943 0.00447886381492923 0.000280385685146598 SLCO4A1 upregulated
555 0.848133678595375 0.00448384909018561 0.000281533805271058 LOC101927950 upregulated
556 1.78926546604773 0.00448396292334436 0.000281999624844638 LRRC37A8P upregulated
557 1.30824834432064 0.00449238777049755 0.000283535777805141 TMEM200B upregulated
558 0.895129201188553 0.00449238777049755 0.000283392590376873 PDZD9 upregulated
559 1.12352756227166 0.00451957514784475 0.000285557119832213 EBF1 upregulated
560 1.19120908424799 0.00452914115528485 0.000286954895129096 LOC101926963 upregulated
561 1.08409233099788 0.00452914115528485 0.000286970996554283 AP1G2 upregulated
562 0.556117413314798 0.00458613820072828 0.00029140830357334 MCF2L upregulated
563 1.17096988985084 0.00459312557072961 0.000292463036853431 NEAT1 upregulated
564 1.12824144285956 0.00461059980343833 0.000293790608833273 HCFC1-AS1 upregulated
565 0.695842342240427 0.00463041878254192 0.00029596776849644 MXD4 upregulated
566 2.31954126147967 0.00463257821675425 0.00029648673339876 LHCGR upregulated
567 0.603281983885002 0.00463680301445083 0.000296973259770449 ADRA1A upregulated
568 0.670621662160823 0.00467567001029986 0.00030034477630261 SMG1P3 upregulated
569 1.60200697167986 0.00467567001029986 0.000300552321083462 NOTUM upregulated
570 0.906917058684173 0.00467712562998564 0.000300863905718556 HSP90AB4P upregulated
571 1.10253894760629 0.00470003369876583 0.000302775675742059 EFNA4 upregulated
572 1.51362230582625 0.00473734129696302 0.000306049583183479 KCND3-IT1 upregulated
573 0.928502751215291 0.00473734129696302 0.00030605334519083 SPAG5 upregulated
574 1.45922102215397 0.00473734129696302 0.000306276143687983 PLAC4 upregulated
575 0.947725898668372 0.00474084751645843 0.00030695181095235 LOC100129046 upregulated
576 0.698313472745311 0.00475398805147411 0.000308096074865364 EEF2K upregulated
577 0.60011687898477 0.00475533955563111 0.000309327234020171 LOC646762 upregulated
578 1.55217585844257 0.00475533955563111 0.000309441757314177 COL27A1 upregulated
579 1.42152993543824 0.00476615952651317 0.000310368007203603 ARHGAP19-SLIT1 upregulated
580 0.979326989536216 0.00477163034174455 0.000310966803353737 HIST1H4B upregulated
581 0.985493184704669 0.00480481503809294 0.000313781096740233 MICALL2 upregulated
582 1.36317337891913 0.00482605542530108 0.000315880238853085 LOC101927354 upregulated
583 1.3910197368951 0.00482605542530108 0.000316068049808792 LOC339666 upregulated
584 1.89750136009116 0.00484655921913765 0.000318088630053876 CXCR3 upregulated
585 0.923632388197284 0.00489033427109946 0.000322329401917431 ZNF552 upregulated
586 1.88345277557478 0.00490500855957194 0.000324897084936919 LOC102723886 upregulated
587 0.68431835530723 0.00490500855957194 0.000324439130478746 FGF14-AS2 upregulated
588 1.32784736212933 0.00491753638006196 0.000326330025226478 LOC100128568 upregulated
589 1.55936999973194 0.00491753638006196 0.000326414571631391 BCRP3 upregulated
590 0.722526634230447 0.00493402636972883 0.000327969123350268 CTSH upregulated
591 1.32509861932981 0.00493558048685214 0.000328302491713887 KCND3-AS1 upregulated
592 1.30923909822635 0.00494416209870179 0.000329103783943791 PSPN upregulated
593 0.672106787386186 0.00495448249450829 0.00033025264378627 MARVELD1 upregulated
594 1.21034231793501 0.0050109573139387 0.00033518499722659 LOC100505625 upregulated
595 1.72286768339852 0.00505345520653466 0.000338500625766219 LOC105370697 upregulated
596 1.43032013667203 0.00505345520653466 0.000339441054986084 HERC2P2 upregulated
597 1.81933553117946 0.00505345520653466 0.000339176684142402 LOC101927793 upregulated
598 1.56173374233636 0.0050626833995334 0.000340296903096404 COL22A1 upregulated
599 0.485228985308078 0.00506304055752812 0.000340556916259408 LOC440434 upregulated
600 1.12867181715035 0.00510135804281665 0.000343609862111129 SRGAP3-AS2 upregulated
601 1.2386575714781 0.00513678530280838 0.000346561955756582 MGAT3-AS1 upregulated
602 0.811623347336816 0.00518394394621495 0.00035062241485843 CCDC120 upregulated
603 0.675788802589663 0.00520695709972355 0.000352607970345143 SUMO4 upregulated
604 1.0799899400492 0.00522636327960557 0.000354465975473179 PARD6G-AS1 upregulated
605 1.66822715956184 0.00525252521791209 0.00035834292933676 LINGO1-AS2 upregulated
606 0.866860098056428 0.00527047992932449 0.000360159313636719 C14orf178 upregulated
607 2.14188335225751 0.00530795252336822 0.000363463490273058 TMPRSS6 upregulated
608 0.398541936488319 0.00531310552730721 0.000364064006206199 ATPAF2 upregulated
609 0.984375621297938 0.00532081849812505 0.000364934313244268 CGNL1 upregulated
610 0.964824454232347 0.00538743123666701 0.000370161452610226 LOC101928943 upregulated
611 1.18750276356745 0.00539158268050793 0.000370698012107826 AEBP1 upregulated
612 1.4138208698172 0.00541832975895181 0.00037294329639581 CXCR4 upregulated
613 0.920135158379684 0.00541832975895181 0.000373042141144447 ABCA7 upregulated
614 1.56430994438933 0.00544254661753462 0.000375216820367021 LINC01338 upregulated
615 0.889327633253752 0.00544254661753462 0.000374999958553076 TUBA3FP upregulated
616 0.999098862598215 0.00549991895422624 0.000379684891213773 DLEC1 upregulated
617 0.962776665008377 0.0055126496321208 0.00038146503109338 LINC01600 upregulated
618 2.06339505954806 0.0055213792209404 0.000383125966811544 LINC00304 upregulated
619 0.486378708981371 0.00553216404404482 0.000384231782297431 SPICE1 upregulated
620 0.991144784799844 0.00563737755973776 0.000392853188449538 HYAL1 upregulated
621 1.49977593142071 0.00563737755973776 0.000392614253008813 PCP2 upregulated
622 0.488512638695268 0.00567730919329817 0.000396165191925016 ZNF785 upregulated
623 0.520014611233286 0.00571145306191311 0.000399080228397322 AXIN1 upregulated
624 0.841938726798786 0.00571381231527072 0.000399511419051232 HLA-F-AS1 upregulated
625 0.433218826242884 0.00572287560450764 0.000400781595730948 WDR27 upregulated
626 0.803384854342633 0.00572287560450764 0.000400920962645335 CAPN15 upregulated
627 1.14363521921985 0.0057542161879211 0.000405685518696379 FER1L5 upregulated
628 1.53803211708471 0.0057542161879211 0.00040570494073217 C6orf25 upregulated
629 1.05575159138536 0.0057542161879211 0.000405073535995249 BIN3-IT1 upregulated
630 1.52187294732169 0.0057542161879211 0.000406197950692813 RHOD upregulated
631 1.62067758797931 0.0057542161879211 0.000406628058588001 LOC729652 upregulated
632 0.309941517183059 0.00578700829663051 0.000409484854998607 MTMR3 upregulated
633 0.786522120068024 0.00580048518459749 0.000410708851694569 LPAR2 upregulated
634 1.08325216314628 0.00583188546026772 0.000413475867480874 PRR34-AS1 upregulated
635 0.993222104297283 0.00584144572694632 0.00041497055366924 MC1R upregulated
636 1.32158521407675 0.00584144572694632 0.000414713916247548 SLCO4A1-AS1 upregulated
637 1.46297271941163 0.00592048308287194 0.000421739609466319 ABCC3 upregulated
638 0.36939438133612 0.00592048308287194 0.000421965162621135 ZNF749 upregulated
639 1.04309879583375 0.00595307525864446 0.000425102315045338 MIR31HG upregulated
640 0.732848531957612 0.00595307525864446 0.000425120556390403 MZF1-AS1 upregulated
641 0.982606563461565 0.00596349183657539 0.000426420383037647 EPHB1 upregulated
642 1.10178981514606 0.00598596039117062 0.000428864080605474 LYVE1 upregulated
643 0.662577050412501 0.0059900318920188 0.000429546970065028 AS-PTPRE upregulated
644 1.4805631299356 0.0059900318920188 0.000429714216278233 LMNTD2 upregulated
645 0.72579195160874 0.0060387511667141 0.000433894432228481 EMC3-AS1 upregulated
646 0.364979188864636 0.00611338058881582 0.000440842761893351 MPRIP upregulated
647 1.29796441238031 0.00611597185923347 0.000441314708343514 SCARNA22 upregulated
648 0.861975099328892 0.00611960200592851 0.000441861907760372 MFAP4 upregulated
649 1.21707696731672 0.00613653351645329 0.000444228618424088 HILS1 upregulated
650 0.427173025761837 0.00618766769941506 0.000448507121269306 DIDO1 upregulated
651 0.391325331081312 0.00622223366724216 0.0004521727631208 MAX upregulated
652 0.496498446280055 0.00624192509779218 0.000454767581589949 DISP1 upregulated
653 1.54228722391756 0.00629121473058794 0.000459824952107486 PRKXP1 upregulated
654 1.07998628092994 0.00630053187469971 0.000461680702327317 POU3F4 upregulated
655 1.57689805851845 0.00632753927362921 0.000463954657969456 CAV3 upregulated
656 2.80524796086223 0.00633677546941263 0.000465518022644586 KCTD14 upregulated
657 1.47138730086492 0.00635112153413385 0.000466867974610967 AMH upregulated
658 2.62347789260112 0.00639102621355414 0.000470099257212904 FAM41C upregulated
659 1.10674435767113 0.00639315591762909 0.000471711371695819 CDA upregulated
660 0.602876567495052 0.00639315591762909 0.000471501563720993 CFAP44 upregulated
661 0.554380311474536 0.00639315591762909 0.000471745947774523 ZNF358 upregulated
662 0.895991950622148 0.00641460654353169 0.00047362778002863 C1orf132 upregulated
663 0.402328271809829 0.00643391153312532 0.00047655271645626 TTC28 upregulated
664 1.23241083236436 0.0064740722203594 0.000480571152774382 SMAD1-AS2 upregulated
665 0.882335993352239 0.00648890538134462 0.000482138403853229 YAP1 upregulated
666 1.29515321232537 0.00655300136416872 0.000488428153699053 LOC101929698 upregulated
667 0.928006625499157 0.00657603597476205 0.000490758103556334 CARMIL3 upregulated
668 0.550114156806925 0.00658158169671422 0.000491478761857837 MOB3C upregulated
669 0.824975593569114 0.00659420303467438 0.00049272863770023 TCF7L1 upregulated
670 1.73205994695333 0.00661032634640363 0.000494857787364202 KRT8P41 upregulated
671 0.59062141234421 0.00661760170205657 0.00049581134797851 PEX6 upregulated
672 0.37091784589799 0.00662319235022682 0.000496747144525938 ZNF81 upregulated
673 3.26490139586179 0.00662468916025418 0.000497785807408276 IGLL3P upregulated
674 0.715189335967412 0.00663623552080296 0.000499338530925287 RNF157-AS1 upregulated
675 0.85183405778875 0.00664185936968302 0.000500314396187375 KIZ-AS1 upregulated
676 1.2178750264385 0.0066689724186038 0.000503096197833785 LCT upregulated
677 0.952906624416255 0.006710286275934 0.000507404731767891 ADAMTS10 upregulated
678 1.85306923144083 0.006710286275934 0.000507658352017941 GRAP2 upregulated
679 1.11458158432046 0.006710286275934 0.000507285978197129 MIR1249 upregulated
680 0.622734368763243 0.00674560795056764 0.000511273879066936 DAB2 upregulated
681 2.31543123297218 0.00676124183172351 0.000512773992458591 MYOG upregulated
682 0.861455096405994 0.00677801320573674 0.000515007853500332 LOC105370333 upregulated
683 0.596743885983841 0.00677931914753102 0.000515725019753443 GGA2 upregulated
684 1.25615341342614 0.00679313237734491 0.000517092489265102 WNT6 upregulated
685 2.48523686237074 0.0068240785893729 0.000519766205893596 ERVV-1 upregulated
686 0.774205143197517 0.00684250696785745 0.000521488784433269 ZNF587B upregulated
687 1.12950533763421 0.00692971321049773 0.000531314046332389 ADCY10 upregulated
688 0.640747931280894 0.00692971321049773 0.000531688246141764 TAS2R3 upregulated
689 1.9439434672005 0.00692971321049773 0.00053155214155914 MIR124-1 upregulated
690 0.874401619503092 0.00692971321049773 0.000531525979400116 CNTFR upregulated
