"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","distance.to.TSS","region","gene.name","ADO.pval","ADO.log2FC","ADO.status","OY.pval","OY.log2FC","OY.status","anova.pval"
"chr16",638836,638866,0,23,28,0,0,29,31,38,27,26,0,33,0,38,26,19,0,33,27,49,52,41,34,31,54,30,31,55593,490,"upstream","RAB40C",0.011083104163475,0.940874836902908,"gain",0.963849253294278,0.117114867402271,"not significant",0.00886421574774037
"chr16",837988,838013,21,0,14,0,0,0,13,19,20,21,24,36,30,21,19,0,20,16,40,31,28,30,24,55,44,42,0,55756,4617,"upstream","MSLNL",0.021950660733107,0.658188480782089,"gain",0.01502149693034,1.30546967215419,"gain",0.00121085132752004
"chr16",1662580,1662720,33,0,13,0,14,14,30,30,22,0,0,14,23,25,20,0,21,14,54,0,32,31,22,37,50,29,40,56095,468,"upstream","IFT140",0.00596363203462849,1.23763316497075,"gain",0.751941606707602,-0.269076212621627,"not significant",0.0111152949035458
"chr16",2073683,2073692,21,19,22,0,15,0,0,23,0,17,0,12,16,16,17,11,20,0,19,20,24,14,25,22,43,14,22,56208,1664,"upstream","SLC9A3R2",0.00682760082078354,1.0491546858533,"gain",0.468580302499456,-0.197599959885161,"not significant",0.0219804246662036
"chr16",3109137,3109595,38,19,22,14,16,35,29,31,16,17,16,28,24,18,33,13,17,24,32,25,48,16,29,18,43,37,36,56557,0,"overlapStart","RP11-473M20.7",0.0218340807838954,0.615249685766514,"gain",0.265232533203998,-0.30785290967564,"not significant",0.0404379064846061
"chr16",4233501,4233552,32,0,24,16,22,31,36,34,51,21,26,46,31,40,24,0,28,0,48,37,48,43,48,41,72,30,31,56728,0,"overlapStart","RP11-95P2.3",0.027079827449526,0.727931782301145,"gain",0.823674238719406,0.131437523050581,"not significant",0.0138939772206058
"chr16",11734398,11734408,21,11,19,0,32,25,23,16,11,0,0,28,15,25,14,0,0,0,25,23,20,13,16,21,15,17,18,57160,4160,"upstream","LITAF",0.0433830935824182,1.00516170511578,"gain",0.102936836273236,-0.982441628615695,"not significant",0.0480063459833063
"chr16",30381436,30381461,35,22,32,28,0,33,28,27,14,0,0,15,0,44,22,0,0,29,27,26,44,20,18,22,51,44,32,58345,793,"upstream","MYLPF",0.0132566845288804,1.34755390256286,"gain",0.0632717902733927,-1.04721188400593,"not significant",0.0124439471199684
"chr16",56329533,56329632,29,28,23,17,23,20,24,25,23,19,24,0,28,0,19,0,0,0,38,27,36,0,29,20,37,21,21,59304,4895,"upstream","RP11-441F2.2",0.0250123910390885,1.17102791912681,"gain",0.0341968912816114,-1.06399155669325,"loss",0.0128977014067015
"chr16",66583249,66583250,37,28,57,31,35,0,47,33,0,28,0,47,43,40,31,0,0,24,57,38,0,39,50,39,82,51,48,60060,3215,"upstream","CKLF",0.0234307712051993,1.07550495597101,"gain",0.208043467828756,-0.653307665119296,"not significant",0.0466683059821682
"chr16",89883268,89883282,25,0,0,0,20,16,23,21,0,12,0,19,0,20,48,30,26,19,48,20,48,30,18,47,22,31,47,62314,202,"upstream","FANCA",0.0296155352424404,0.989830367726924,"gain",0.751170736616924,0.406769883295243,"not significant",0.0065345200925462
"chr16",90038577,90038669,29,23,0,17,32,34,35,38,0,22,27,0,26,0,44,33,0,16,59,0,64,39,36,24,45,50,35,62350,324,"upstream","AFG3L1P",0.0150956699809426,1.21911728930359,"gain",0.164029103629801,-0.630050390249694,"not significant",0.022865407550579
"chr17",685361,685363,17,22,0,0,15,26,42,23,0,14,0,22,16,20,0,37,0,24,29,24,34,35,26,21,33,13,33,62413,149,"upstream","RNMTL1",0.0215436487771127,1.05091696833074,"gain",0.415099383123057,-0.446554749401107,"not significant",0.0429480462743393
"chr17",4736522,4736579,29,0,30,15,23,47,45,49,0,0,0,40,0,43,42,35,43,0,47,44,43,61,43,46,36,63,20,62992,103,"upstream","MINK1",0.00557164364456771,1.14130320478784,"gain",0.277212030947766,-0.55140994101013,"not significant",0.0207633088937293
"chr17",8028813,8028854,20,0,28,16,21,19,26,18,15,17,17,0,0,19,15,16,0,0,26,23,27,32,18,22,26,26,0,63734,1402,"upstream","HES7",0.00336577500155031,1.16650266314017,"gain",0.0171117004290066,-0.902024840436703,"loss",0.0156941724058563
"chr17",18217901,18217903,0,10,27,0,21,0,39,31,0,20,21,29,29,23,12,0,0,25,19,40,39,31,25,21,34,30,24,64726,720,"upstream","SMCR8",0.0195856354705188,0.878039127452997,"gain",0.96386863940743,-0.00904513960300695,"not significant",0.0404646959238603
"chr17",28257150,28257454,28,23,16,37,18,47,38,46,0,0,25,21,32,34,33,20,26,24,40,34,38,29,41,27,26,34,46,65761,0,"overlapStart","SSH2",0.00537886555699039,0.703018262242869,"gain",0.197389704133567,-0.556728819992212,"not significant",0.0297997148610512
"chr17",32906093,32906121,18,13,26,0,22,0,22,24,20,18,0,15,25,28,26,0,0,0,17,28,28,23,32,16,35,25,19,66187,1646,"upstream","TMEM132E",0.0485397299359835,0.908508874006901,"gain",0.820720192499459,-0.243318260190996,"not significant",0.0488073803290898
"chr17",38277353,38277356,40,0,56,0,39,0,51,0,0,29,33,40,62,52,43,34,42,0,60,34,67,40,44,49,57,60,42,66992,1194,"upstream","MSL1",0.0495413033237329,0.58735304814615,"gain",0.468818724609875,0.526930379349741,"not significant",0.0270611735671121
"chr17",40687533,40687539,30,16,0,0,0,17,44,20,24,23,30,38,48,34,0,0,0,21,38,36,35,32,37,25,45,42,27,67376,650,"upstream","NAGLU",0.0495413033237329,0.692157798807531,"gain",0.341717004210456,0.457571543117398,"not significant",0.024447091897711
"chr17",41322290,41322354,0,0,22,13,20,32,0,22,26,29,22,23,0,24,0,23,22,34,34,35,34,0,30,32,35,29,29,67541,195,"upstream","RP11-242D8.3",0.0153223283917675,0.497894431683128,"gain",0.114015020019138,0.575223497520888,"not significant",0.0419323757903696
"chr17",42188178,42188430,36,25,22,19,24,26,28,27,25,22,0,23,29,22,22,20,26,21,27,27,30,35,25,22,27,26,34,67693,4849,"upstream","RP11-546M21.6",0.00850539815390685,0.420751150473237,"gain",0.15256707661592,-0.301169534720565,"not significant",0.0470498382811423
"chr17",42200777,42201374,55,21,35,23,46,44,28,33,47,33,36,39,28,50,26,0,54,41,60,46,66,26,84,35,87,48,55,67708,0,"overlapStart","HDAC5",0.0411379115534542,0.670239480365393,"gain",0.755569077814597,-0.00914065385646902,"not significant",0.0175207769872602
"chr17",43971412,43971428,37,22,42,0,0,36,40,40,0,33,0,0,30,56,26,47,0,25,38,41,52,29,48,44,75,53,46,67992,319,"upstream","MAPT",0.0155504415865581,1.12516148122641,"gain",0.497057235589206,-0.321928094887362,"not significant",0.0113931442848957
"chr17",47438346,47438361,48,32,39,0,37,0,46,35,0,29,23,54,48,0,0,0,40,47,51,36,68,18,51,39,55,57,51,68281,165,"upstream","RP11-1079K10.3",0.0238658965755978,0.973823377440927,"gain",0.785890456969495,-0.29778200755566,"not significant",0.0393199051906356
"chr17",48179146,48179399,14,16,25,15,14,28,24,17,0,15,18,20,22,19,19,15,16,16,22,20,22,25,17,27,25,16,32,68364,0,"overlapStart","RP5-875H18.4",0.0109413228386251,0.516575525740906,"gain",0.823312951047851,-0.257387842692652,"not significant",0.0435718873693571
"chr17",56084059,56084064,26,47,31,20,0,0,47,41,44,46,44,35,63,32,34,28,44,44,0,31,25,0,17,37,0,34,0,68984,1444,"upstream","RP11-159D12.5",0.00229411101407301,-1.37155886261196,"loss",0.140151670392311,0.643638408048764,"not significant",0.00463823268839753
"chr17",58676813,58676930,55,27,0,0,47,0,49,41,0,35,0,0,49,51,37,23,55,39,56,35,81,51,45,58,68,38,47,69323,613,"upstream","PPM1D",0.0243666768932465,0.880959256680551,"gain",1,0.0782105280121431,"not significant",0.0221596392332834
"chr17",58754806,58754937,20,25,14,12,28,17,17,34,23,0,0,12,31,18,20,0,0,0,24,25,33,21,34,25,39,27,0,69336,0,"overlapStart","BCAS3",0.010109042718946,1.2844533894687,"gain",0.0961862898902985,-1.00519266922032,"not significant",0.0146634526964677
"chr17",66507716,66507730,47,31,50,21,41,43,64,0,37,35,41,60,80,60,41,48,60,31,0,32,58,0,60,0,42,0,0,69836,190,"upstream","PRKAR1A",0.0384922227638499,-1.20847824221171,"loss",0.372029338570443,0.409196620689783,"not significant",0.0263298389036473
"chr17",71088718,71089072,32,15,20,12,27,22,18,22,20,20,0,21,21,29,23,0,29,0,32,28,33,19,27,34,46,26,19,69956,0,"overlapStart","SLC39A11",0.0446993452379065,0.847669058572426,"gain",0.687592441722462,-0.365517363435045,"not significant",0.0185971315893182
"chr17",71308165,71308377,45,29,17,32,0,40,29,33,29,0,20,0,28,41,37,30,0,20,35,29,59,42,42,28,55,40,31,69998,0,"overlapStart","CDC42EP4",0.00985041829084753,0.968378020826775,"gain",0.282563892825915,-0.456229186598953,"not significant",0.0166631128204068
"chr17",73266376,73266380,0,19,0,16,0,25,29,27,34,27,15,29,20,0,25,0,0,24,43,24,56,37,42,45,40,48,35,70452,1069,"upstream","RP11-649A18.12",0.00106347657816222,1.24044105811263,"gain",0.683336965870959,0.263034405833794,"not significant",0.000102087954070184
"chr17",73520914,73521185,24,16,0,18,23,0,26,23,19,14,19,0,19,27,15,0,0,0,21,20,19,14,19,33,25,34,29,70573,0,"overlapStart","LLGL2",0.0102798127205593,1.07329111743101,"gain",0.296685362890016,-0.524116945500629,"not significant",0.0270166320677118
"chr17",79818269,79819296,36,0,30,19,39,18,33,26,0,21,0,44,28,40,30,0,37,0,45,37,55,28,23,53,52,49,31,72363,0,"overlapStart","P4HB",0.0154590223979295,1.05117872392556,"gain",0.787550178003317,-0.329123596291566,"not significant",0.012757454780141
"chr18",55253963,55254064,41,26,0,24,24,35,29,37,26,23,19,30,38,36,38,45,0,22,36,39,67,32,30,48,51,30,38,74556,0,"overlapStart","FECH",0.040428194925015,0.573536304016665,"gain",1,0.0369265689983574,"not significant",0.0413570336645792
"chr18",60382017,60382700,32,23,33,24,33,23,44,40,25,32,26,0,27,0,0,18,28,0,47,30,42,34,35,0,48,62,0,74715,0,"overlapStart","PHLPP1",0.0225692563902767,1.08576939504496,"gain",0.0318007723842793,-1.01380579952503,"loss",0.0384061257449151
"chr18",72125128,72125257,33,20,27,19,27,18,25,18,21,0,29,24,26,33,19,14,0,0,31,17,42,27,36,26,56,21,28,74887,0,"overlapStart","FAM69C",0.0300498634877006,0.926710781602807,"gain",0.39665894664046,-0.493783123428074,"not significant",0.0199558747192517
"chr19",3557018,3557055,20,13,0,35,24,16,0,24,0,22,0,35,18,23,0,0,17,14,30,13,45,20,27,22,57,37,21,76727,957,"upstream","AC005786.5",0.0216016183999015,1.22823867927214,"gain",0.525955487737697,-0.355094958822562,"not significant",0.0192536494184985
"chr19",4063613,4063651,38,26,29,25,28,28,38,35,0,26,19,0,35,40,0,21,29,0,47,0,46,0,51,42,48,44,34,76934,865,"upstream","CTD-2622I13.3",0.0279693646789881,1.0280143761696,"gain",0.0732992908202034,-0.860904390334338,"not significant",0.0478563585063076
"chr19",6736887,6737092,20,20,35,23,21,28,28,28,0,0,0,0,22,38,25,22,0,27,28,19,35,31,30,31,42,43,0,77377,843,"upstream","TRIP10",0.0250123910390885,1.10272219067383,"gain",0.114978383439393,-0.921174821614766,"not significant",0.0264233845325855
"chr19",7933849,7933878,30,21,25,16,17,0,28,26,0,21,16,0,18,30,0,0,0,12,25,20,31,20,28,27,24,13,15,77574,1568,"upstream","CTD-3193O13.11",0.0188365985962183,1.2174261684431,"gain",0.0631301215912145,-1.07074340693131,"not significant",0.0129420136835476
"chr19",8509513,8509610,41,0,36,21,42,22,38,28,0,0,0,68,44,30,15,0,22,0,54,47,52,33,36,54,61,40,27,77730,40,"upstream","HNRNPM",0.0119514864802554,1.32639879893259,"gain",0.221545416892227,-0.671002331787848,"not significant",0.00986029979107236
"chr19",9938443,9938475,38,15,0,0,19,0,31,20,0,16,0,21,23,20,14,0,12,16,35,16,35,13,19,40,32,27,31,77882,92,"upstream","UBL5",0.00981791510875645,1.17546206626904,"gain",0.751170736616924,-0.333705262663716,"not significant",0.0160962514195084
"chr19",10654131,10654141,36,27,18,0,38,0,35,0,0,25,0,57,55,57,40,18,0,22,59,34,56,30,58,39,66,44,59,78015,429,"upstream","ATG4D",0.0243666768932465,0.851632536338283,"gain",0.496826495088407,0.509317447378263,"not significant",0.00747132253271929
"chr19",11308460,11308528,21,0,16,11,28,20,27,17,0,0,18,15,22,19,19,23,16,15,49,25,31,23,33,31,36,43,23,78238,0,"overlapStart","KANK2",0.00036484460817485,1.15200309344505,"gain",0.475598208526011,-0.251538766995964,"not significant",0.000338736999076818
"chr19",12848410,12848537,18,23,0,13,0,0,23,18,0,0,14,0,20,35,25,16,20,12,38,19,25,22,16,17,43,27,21,78625,2820,"upstream","C19orf43",0.0367538205480866,0.83514598810511,"gain",0.785666209753763,0.257963416286372,"not significant",0.0296858908139571
"chr19",13906249,13906261,0,0,0,10,32,25,21,31,19,20,0,39,16,40,34,0,0,31,40,32,44,22,38,45,74,27,31,79122,12,"upstream","ZSWIM4",0.0243666768932465,0.978902846172581,"gain",0.556145098092842,0.419878762348343,"not significant",0.00625174490359938
"chr19",14016979,14017013,15,43,27,26,46,24,28,39,0,0,0,0,20,0,18,15,40,20,34,38,26,25,30,30,34,51,0,79193,0,"upstream","CC2D1A",0.0127253532829109,1.39791332148763,"gain",0.00701030256455145,-1.45594544285905,"loss",0.00406729766719532
"chr19",19774218,19774800,33,24,30,27,32,26,37,21,42,14,15,47,34,38,16,20,32,22,41,17,55,43,41,36,46,74,42,80366,0,"overlapStart","ATP13A1",0.0273506102022815,0.648428919564549,"gain",0.858882851730375,-0.0381351288867711,"not significant",0.0132160944725453
"chr19",33165677,33165680,31,0,0,12,38,23,27,24,0,0,25,27,23,26,0,15,20,0,24,12,38,34,24,31,37,33,17,80795,632,"upstream","RGS9BP",0.024053255490837,1.0303245368568,"gain",0.341458150117261,-0.510589658911261,"not significant",0.0499419583752004
"chr19",34850091,34850104,27,13,21,27,42,18,24,25,24,18,0,20,20,19,0,0,0,0,27,31,43,11,24,0,21,29,27,80897,280,"upstream","GPI",0.01131273714851,1.22850123091909,"gain",0.0103400253380177,-1.28576843159194,"loss",0.011495958111193
"chr19",39574459,39574547,43,23,23,0,0,37,27,29,0,15,0,27,42,0,22,0,27,11,29,18,34,20,47,32,44,27,32,81943,5,"upstream","PAPL",0.0121808362862128,1.12673633483462,"gain",0.220553391272786,-0.659797733643746,"not significant",0.0388425531854531
"chr19",50992687,50992694,24,18,13,0,15,14,21,20,0,0,15,23,0,0,17,14,13,0,27,17,19,26,30,19,23,14,25,84171,1791,"upstream","CTD-2545M3.8",0.00226302709928119,1.43830727860169,"gain",0.0935466025138702,-0.930160374931366,"not significant",0.00171365864671416
"chr19",52692512,52692561,27,0,0,16,24,0,39,21,0,29,26,0,30,0,22,24,31,28,33,17,30,36,24,26,66,39,38,84479,730,"upstream","PPP2R1A",0.0332179625941851,0.853610513018477,"gain",0.4414911880728,0.25924282667142,"not significant",0.0229540996991379
"chr19",58873342,58873366,27,25,22,34,39,16,42,30,37,0,28,37,38,28,35,18,36,38,23,33,0,0,22,0,50,0,0,85368,584,"upstream","CTD-2619J13.3",0.0462514267918325,-1.05256805080415,"loss",0.68882077801256,0.00612610279684139,"not significant",0.0433170319093778
"chr2",9143411,9144548,46,23,59,19,46,30,34,42,44,32,35,54,33,37,38,26,51,24,51,44,67,25,79,38,74,45,65,85842,0,"overlapStart","MBOAT2",0.0335290873500535,0.5358459711203,"gain",0.964546418331828,0.000964690802169155,"not significant",0.0248949645780787
"chr2",32581702,32581707,63,0,54,31,52,24,61,37,0,33,0,72,0,55,37,30,0,0,26,35,73,51,43,33,79,67,53,87246,388,"upstream","BIRC6",0.0321357162626691,1.17094465709851,"gain",0.189189904355536,-0.826296485711065,"not significant",0.0376527181019928
"chr2",97481445,97481477,26,21,33,27,30,46,31,42,29,26,17,0,0,34,40,0,31,0,44,29,53,41,40,32,60,0,39,90627,2050,"upstream","RP11-353K11.1",0.0150054162749604,1.08527697964424,"gain",0.0981190226725273,-0.854322544804365,"not significant",0.0199623423183688
"chr2",132249690,132249929,41,15,40,36,26,0,34,29,33,0,0,30,36,37,0,24,0,19,42,38,48,0,48,35,67,31,40,92163,880,"upstream","MIR4784",0.00943199728362115,1.11527054239045,"gain",0.208523821635561,-0.626014877014538,"not significant",0.0335356167220306
"chr2",139258869,139258881,33,18,0,15,0,0,43,31,26,29,21,21,36,36,0,0,31,0,38,35,40,28,42,41,59,26,35,92297,489,"upstream","SPOPL",0.0087414078065739,0.934411658372423,"gain",0.751041558556255,0.192645077942396,"not significant",0.00869691081475851
"chr2",148777974,148777977,31,20,24,17,30,25,27,29,0,0,15,0,27,18,21,0,0,28,34,29,49,21,39,23,18,18,0,92437,602,"upstream","MBD5",0.0340411423607518,1.23556781008418,"gain",0.0152898952729973,-1.21907968729561,"loss",0.0130257224028999
"chr2",149401744,149401774,45,45,50,0,57,43,55,37,49,35,31,0,0,0,27,32,0,24,40,29,67,24,54,51,77,48,0,92448,234,"upstream","EPC2",0.039369281167067,1.12997678711505,"gain",0.013497929563531,-1.06761090615468,"loss",0.0303706516363316
"chr2",149632844,149632845,37,26,40,0,35,34,0,28,31,25,30,44,0,0,27,24,0,0,32,26,72,34,39,32,62,31,43,92461,2477,"upstream","AC105402.3",0.00525753935780537,1.18743258298265,"gain",0.257940346777165,-0.465938397578882,"not significant",0.0145132527175241
"chr2",178078107,178078110,0,24,41,36,35,0,58,31,0,33,33,44,0,37,19,0,0,32,50,62,79,55,44,44,66,62,29,93291,716,"upstream","AC079305.8",0.00154653620859919,1.46222568768013,"gain",0.4414911880728,-0.50635266602479,"not significant",0.000771567303908779
"chr2",181844796,181844842,33,21,29,25,54,28,41,38,50,16,0,50,32,42,41,20,26,26,65,35,66,23,47,34,64,59,64,93431,0,"overlapStart","AC104076.3",0.0245554182786415,0.744879465030169,"gain",0.721869939450666,-0.150216473971035,"not significant",0.0145334855208363
"chr2",214016277,214016291,20,50,17,0,37,18,0,25,0,18,0,38,0,39,28,0,23,21,25,25,43,22,25,49,36,51,31,94357,1402,"upstream","RP11-105N14.1",0.0238658965755978,1.03039364634118,"gain",0.856288612932694,-0.321928094887362,"not significant",0.0470013508912137
"chr2",220462304,220462362,22,14,0,0,34,25,28,16,0,15,0,0,29,38,13,24,0,14,33,27,32,15,27,18,42,20,36,94821,219,"upstream","STK11IP",0.0215436487771127,1.06250494260595,"gain",0.468818724609875,-0.38558673210968,"not significant",0.0411680413630094
"chr2",225906415,225907258,33,18,27,20,38,41,31,25,31,24,26,28,35,45,34,17,13,18,35,32,35,26,57,28,63,40,42,94906,0,"overlapStart","DOCK10",0.0300498634877006,0.553669829355435,"gain",0.624705115842488,-0.103965198187771,"not significant",0.0328685933496338
"chr2",232379021,232379294,0,47,0,22,28,0,20,44,26,21,17,38,0,45,18,0,24,20,61,42,43,0,36,51,51,29,40,95182,0,"overlapStart","LINC00471",0.019693579405884,0.908168334635348,"gain",1,0.0545141590789032,"not significant",0.040054529701758
"chr2",235822140,235822656,31,15,15,0,14,0,14,0,17,19,18,16,0,14,22,0,15,13,30,31,26,16,20,26,28,0,24,95494,111,"upstream","AC010148.1",0.0140508278014739,0.736965594166206,"gain",0.343777417489233,0.268427664604012,"not significant",0.0433136886611173
"chr2",236402089,236402108,24,30,23,17,0,22,42,24,0,12,0,23,20,31,23,0,0,0,35,20,46,16,34,24,43,24,40,95521,624,"upstream","AGAP1",0.00388922150744901,1.52337012106692,"gain",0.0695391786099342,-1.06153841030913,"not significant",0.00322752975685719
"chr2",242254306,242254320,35,33,22,0,32,22,34,43,0,33,20,0,35,31,58,0,0,0,46,38,58,32,38,42,40,43,31,96299,194,"upstream","SEPT2",0.00936842035231533,1.20795949941907,"gain",0.204417834108056,-0.642225104195797,"not significant",0.0112492671217974
"chr2",242295834,242295835,0,0,0,21,25,0,31,31,0,31,19,36,15,59,16,21,15,0,39,32,32,39,37,28,43,16,36,96313,3314,"upstream","AC005104.3",0.0300498634877006,0.66248737820693,"gain",0.525064952772464,0.651104857512368,"not significant",0.0235471285689184
"chr20",4665515,4665524,44,12,35,35,24,0,50,29,13,0,16,0,31,0,22,18,29,0,31,40,44,21,48,25,22,0,98,97021,1357,"upstream","PRNP",0.0187835403417379,1.50271961175704,"gain",0.0480047247336539,-1.14990462756105,"loss",0.0425627965056342
"chr20",23342029,23342063,38,29,0,0,40,39,45,0,0,28,29,0,45,0,28,31,29,22,35,31,57,40,42,32,51,28,45,97594,3275,"upstream","RP3-322G13.5",0.00598583598683544,0.919937665769022,"gain",0.495900381785227,-0.171436468359912,"not significant",0.0333567393957563
"chr20",37075353,37075359,46,0,15,0,70,0,52,44,51,50,48,33,67,64,51,35,77,24,0,15,41,20,40,0,48,0,14,99013,2653,"upstream","SNORA60",0.0041662985662395,-1.33804776025064,"loss",0.119009860632242,0.81730770248381,"not significant",0.013558423188206
"chr20",42939790,42939830,0,0,25,14,22,19,34,18,32,21,18,30,27,24,19,20,14,0,37,24,32,21,14,34,29,48,35,99381,0,"overlapStart","FITM2",0.0370032078959645,0.570555076900131,"gain",0.475598208526011,0.31315788525963,"not significant",0.0255863858164867
"chr20",44600817,44600981,31,34,61,31,33,34,65,34,0,23,33,28,50,45,41,35,48,25,48,40,68,46,39,42,53,60,44,99622,0,"overlapStart","ZNF335",0.0274184453880797,0.575810802351626,"gain",0.532692667411504,-0.299766444963204,"not significant",0.0447734290702153
"chr20",57617901,57618179,26,23,27,24,18,19,45,32,18,34,0,20,32,0,25,0,22,0,20,33,27,26,28,39,25,25,29,100596,0,"overlapStart","SLMO2",0.0325982474721119,0.890878277619888,"gain",0.117668723210733,-0.82499034196343,"not significant",0.0198125620623927
"chr21",28217041,28218207,32,21,19,23,22,30,41,38,24,20,29,33,32,41,36,29,32,21,40,34,45,34,30,42,49,30,37,101299,0,"overlapStart","ADAMTS1",0.0197476384986877,0.351311901668457,"gain",0.688208422348434,0.0722120634982156,"not significant",0.0191228223279033
"chr21",35445169,35445222,30,22,44,0,38,32,36,0,0,0,33,33,33,47,0,25,0,24,41,36,44,25,32,32,61,31,45,101687,301,"upstream","MRPS6",0.0484397875226174,0.9834646322737,"gain",0.555508807128508,-0.372809263889546,"not significant",0.0397111712616953
"chr22",17639570,17639597,27,16,0,20,49,25,41,35,27,18,0,29,41,32,0,0,23,31,35,41,35,0,41,45,61,51,50,102764,676,"upstream","CECR5-AS1",0.00668095905097929,0.988791436089172,"gain",0.53141093903271,-0.405586023934272,"not significant",0.0374000677691881
"chr22",21355637,21355660,0,0,27,21,47,49,44,24,0,23,25,34,30,0,25,13,0,0,42,20,48,27,51,20,62,30,31,103325,514,"upstream","THAP7-AS1",0.0137558449852893,1.29387180975639,"gain",0.257685411310993,-0.821029858954681,"not significant",0.0236651302110884
"chr22",25201973,25201976,34,19,0,27,30,14,25,33,37,23,19,0,29,0,17,0,16,0,0,21,39,21,34,29,46,47,41,103696,259,"upstream","SGSM1",0.0209671950316621,1.13139281376976,"gain",0.177830204251865,-0.690171382687265,"not significant",0.0411140049585514
"chr22",31002861,31002925,28,21,18,20,16,12,0,25,14,27,16,17,19,19,0,0,0,0,33,28,35,17,26,27,35,29,0,104024,235,"upstream","LRG_116",0.00933671179656327,1.19013822233182,"gain",0.177601387081897,-0.643856189774725,"not significant",0.01758564587666
"chr22",38668338,38669344,22,21,37,25,29,30,34,41,31,33,23,57,41,37,30,22,45,37,56,47,40,43,43,36,52,45,42,105121,0,"overlapStart","TMEM184B",0.0335290873500535,0.334481145230447,"gain",0.211866241282682,0.252938528098287,"not significant",0.00348601612186075
"chr22",39096463,39097332,30,15,37,35,38,31,51,46,35,23,29,57,44,48,37,42,29,23,38,34,51,34,69,57,57,57,55,105206,4395,"upstream","GTPBP1",0.0400744584445528,0.452545803017025,"gain",0.964491388242324,0.0530499151239683,"not significant",0.0203746363083317
"chr22",39267555,39268469,26,36,38,30,35,36,49,32,26,20,23,22,41,37,30,0,41,30,56,21,49,34,37,34,54,45,30,105337,0,"overlapStart","CBX6",0.0493406801440131,0.567040592723894,"gain",0.153637491004208,-0.384663850235325,"not significant",0.0429628020843338
"chr22",41636911,41637150,34,18,31,0,27,0,35,37,28,25,28,40,37,36,29,23,24,25,43,26,42,34,49,34,45,33,36,105718,0,"overlapStart","CHADL",0.0272151069661314,0.365284464081744,"gain",0.593190892154202,0.374848409163145,"not significant",0.0147572139682832
"chr22",42466522,42466524,40,0,24,19,27,0,42,28,0,24,0,33,16,23,38,0,19,0,50,28,43,18,31,43,42,33,25,106077,3730,"upstream","FAM109B",0.00862299505907724,1.18463409768502,"gain",0.25743024090495,-0.556393348524385,"not significant",0.0174684137191583
"chr22",42833863,42833942,0,0,23,22,14,14,25,0,13,19,20,14,22,24,13,0,0,0,41,25,31,15,21,16,49,13,21,106203,86,"upstream","CTA-126B4.7",0.0298324518252742,1.04419980391054,"gain",0.820435576825502,0.0291463456595165,"not significant",0.0212172422243435
"chr22",45559306,45559307,0,0,21,22,20,0,0,27,14,17,22,28,21,33,26,15,0,0,29,21,62,18,21,31,52,27,31,106354,414,"upstream","NUP50",0.0368368999579502,0.88239603368777,"gain",0.341458150117261,0.64565042742026,"not significant",0.00626590109944736
"chr22",46545349,46545358,40,0,32,0,20,26,23,32,35,0,26,0,27,29,29,0,40,0,38,40,49,36,35,43,38,48,34,106667,1065,"upstream","PPARA",0.00206418892348723,1.10869930922419,"gain",0.891786222523829,-0.217397511416056,"not significant",0.00382365408853068
"chr22",50683374,50683680,31,0,16,20,23,15,25,21,25,16,0,25,19,33,18,19,21,22,54,14,32,20,40,29,41,33,30,107048,0,"overlapStart","TUBGCP6",0.0272828306847187,0.717403327787688,"gain",0.858375242284277,0.0690237858671685,"not significant",0.0119660833814271
"chr22",50945505,50945608,32,17,33,0,19,0,27,24,13,14,18,26,55,33,0,0,0,0,14,29,51,27,30,34,53,34,33,107124,1036,"upstream","NCAPH2",0.0192632050745473,1.09178557061094,"gain",0.468818724609875,-0.256972653046592,"not significant",0.0350467218901614
"chr3",9811491,9811734,0,25,30,20,27,31,24,24,25,13,12,26,32,37,26,17,25,11,33,30,47,34,29,44,46,29,26,107415,0,"overlapStart","CAMK1",0.00609752792574353,0.657531126671801,"gain",0.964454558835746,-0.0144190599129637,"not significant",0.00656792671158005
"chr3",9987860,9987866,24,32,22,0,0,0,31,32,0,23,0,25,0,30,22,14,18,16,26,23,43,30,21,24,35,34,29,107487,1221,"upstream","PRRT3-AS1",0.00609752792574353,0.992398277266662,"gain",0.441246293743634,-0.252026081657206,"not significant",0.0252721103020563
"chr3",11063088,11063107,35,14,0,16,0,0,16,20,33,17,18,33,24,25,18,17,19,26,22,0,15,13,24,0,17,14,0,107683,2177,"upstream","SLC6A1-AS1",0.00677853231106923,-0.979241439833203,"loss",0.0288211477255572,0.865350473305218,"gain",0.0265938338265459
"chr3",49055748,49055810,28,0,0,15,20,0,19,24,0,0,17,22,22,36,13,0,19,25,26,15,42,22,31,25,37,27,16,109717,2081,"upstream","NDUFAF3",0.040428194925015,0.79810588898011,"gain",0.820814764099332,0.21693799124434,"not significant",0.0356357676935228
"chr3",53876975,53877042,34,0,14,15,20,20,16,16,0,0,26,0,41,23,0,23,0,18,33,22,42,16,15,34,48,23,29,110697,3564,"upstream","IL17RB",0.0431957711793723,1.15200309344505,"gain",0.785666209753763,-0.365320690400743,"not significant",0.0261941961105255
